Crop_Name,Suitable_Season,State,Average_Cost_Per_Acre,Seed_Cost,Fertilizer_Cost,Labour_Cost,Irrigation_Cost,Machinery_Cost,Other_Cost,Total_Cost,Cost_Unit,Source,Last_Updated
drumstick pods,Zaid,West Bengal,23827,2800,4480,9500,2231,2800,2016,23827,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Andhra Pradesh,25414,2800,4480,10450,2756,2912,2016,25414,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Telangana,25414,2800,4480,10450,2756,2912,2016,25414,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Karnataka,25414,2800,4480,10450,2756,2912,2016,25414,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Tamil Nadu,25758,2800,4480,10640,2888,2934,2016,25758,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Odisha,22632,2800,4480,8360,2310,2666,2016,22632,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Assam,23536,2800,4480,9310,2152,2778,2016,23536,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Chhattisgarh,23159,2800,4480,8550,2625,2688,2016,23159,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Jharkhand,22947,2800,4480,8360,2625,2666,2016,22947,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Uttarakhand,24752,2800,4480,9975,2625,2856,2016,24752,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
drumstick pods,Zaid,Himachal Pradesh,26133,2800,4480,11210,2625,3002,2016,26133,INR/Acre,TNAU Horticulture Package of Practices,2024-2025
baby corn,Kharif,Uttar Pradesh,22918,3200,4500,7820,2500,3098,1800,22918,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Madhya Pradesh,22918,3200,4500,7820,2500,3098,1800,22918,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Punjab,26445,3200,4500,10625,2800,3520,1800,26445,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Haryana,26152,3200,4500,10370,2800,3482,1800,26152,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Rajasthan,24150,3200,4500,8500,2950,3200,1800,24150,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Bihar,22276,3200,4500,7480,2250,3046,1800,22276,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Gujarat,24662,3200,4500,9010,2875,3277,1800,24662,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Maharashtra,24682,3200,4500,9180,2700,3302,1800,24682,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,West Bengal,23325,3200,4500,8500,2125,3200,1800,23325,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Andhra Pradesh,24803,3200,4500,9350,2625,3328,1800,24803,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Telangana,24803,3200,4500,9350,2625,3328,1800,24803,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Karnataka,24803,3200,4500,9350,2625,3328,1800,24803,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Tamil Nadu,25124,3200,4500,9520,2750,3354,1800,25124,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Odisha,22226,3200,4500,7480,2200,3046,1800,22226,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Assam,23054,3200,4500,8330,2050,3174,1800,23054,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Chhattisgarh,22722,3200,4500,7650,2500,3072,1800,22722,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Jharkhand,22526,3200,4500,7480,2500,3046,1800,22526,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Uttarakhand,24189,3200,4500,8925,2500,3264,1800,24189,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Kharif,Himachal Pradesh,25460,3200,4500,10030,2500,3430,1800,25460,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Uttar Pradesh,23488,3392,4770,7820,2500,3098,1908,23488,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Madhya Pradesh,23488,3392,4770,7820,2500,3098,1908,23488,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Punjab,27015,3392,4770,10625,2800,3520,1908,27015,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Haryana,26722,3392,4770,10370,2800,3482,1908,26722,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Rajasthan,24720,3392,4770,8500,2950,3200,1908,24720,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Bihar,22846,3392,4770,7480,2250,3046,1908,22846,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Gujarat,25232,3392,4770,9010,2875,3277,1908,25232,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Maharashtra,25252,3392,4770,9180,2700,3302,1908,25252,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,West Bengal,23895,3392,4770,8500,2125,3200,1908,23895,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Andhra Pradesh,25373,3392,4770,9350,2625,3328,1908,25373,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Telangana,25373,3392,4770,9350,2625,3328,1908,25373,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Karnataka,25373,3392,4770,9350,2625,3328,1908,25373,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Tamil Nadu,25694,3392,4770,9520,2750,3354,1908,25694,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Odisha,22796,3392,4770,7480,2200,3046,1908,22796,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Assam,23624,3392,4770,8330,2050,3174,1908,23624,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Chhattisgarh,23292,3392,4770,7650,2500,3072,1908,23292,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Jharkhand,23096,3392,4770,7480,2500,3046,1908,23096,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Uttarakhand,24759,3392,4770,8925,2500,3264,1908,24759,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Rabi,Himachal Pradesh,26030,3392,4770,10030,2500,3430,1908,26030,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Uttar Pradesh,24183,3584,5040,7820,2625,3098,2016,24183,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Madhya Pradesh,24183,3584,5040,7820,2625,3098,2016,24183,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Punjab,27725,3584,5040,10625,2940,3520,2016,27725,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Haryana,27432,3584,5040,10370,2940,3482,2016,27432,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Rajasthan,25438,3584,5040,8500,3098,3200,2016,25438,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Bihar,23528,3584,5040,7480,2362,3046,2016,23528,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Gujarat,25946,3584,5040,9010,3019,3277,2016,25946,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Maharashtra,25957,3584,5040,9180,2835,3302,2016,25957,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,West Bengal,24571,3584,5040,8500,2231,3200,2016,24571,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Andhra Pradesh,26074,3584,5040,9350,2756,3328,2016,26074,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Telangana,26074,3584,5040,9350,2756,3328,2016,26074,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Karnataka,26074,3584,5040,9350,2756,3328,2016,26074,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Tamil Nadu,26402,3584,5040,9520,2888,3354,2016,26402,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Odisha,23476,3584,5040,7480,2310,3046,2016,23476,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Assam,24296,3584,5040,8330,2152,3174,2016,24296,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Chhattisgarh,23987,3584,5040,7650,2625,3072,2016,23987,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Jharkhand,23791,3584,5040,7480,2625,3046,2016,23791,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Uttarakhand,25454,3584,5040,8925,2625,3264,2016,25454,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
baby corn,Zaid,Himachal Pradesh,26725,3584,5040,10030,2625,3430,2016,26725,INR/Acre,ICAR-IIMR Maize & Baby Corn Guidelines,2024-2025
sweet corn,Kharif,Uttar Pradesh,24090,3500,4800,8096,2600,3194,1900,24090,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Madhya Pradesh,24090,3500,4800,8096,2600,3194,1900,24090,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Punjab,27742,3500,4800,11000,2912,3630,1900,27742,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Haryana,27438,3500,4800,10736,2912,3590,1900,27438,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Rajasthan,25368,3500,4800,8800,3068,3300,1900,25368,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Bihar,23426,3500,4800,7744,2340,3142,1900,23426,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Gujarat,25897,3500,4800,9328,2990,3379,1900,25897,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Maharashtra,25918,3500,4800,9504,2808,3406,1900,25918,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,West Bengal,24510,3500,4800,8800,2210,3300,1900,24510,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Andhra Pradesh,26042,3500,4800,9680,2730,3432,1900,26042,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Telangana,26042,3500,4800,9680,2730,3432,1900,26042,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Karnataka,26042,3500,4800,9680,2730,3432,1900,26042,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Tamil Nadu,26374,3500,4800,9856,2860,3458,1900,26374,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Odisha,23374,3500,4800,7744,2288,3142,1900,23374,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Assam,24230,3500,4800,8624,2132,3274,1900,24230,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Chhattisgarh,23888,3500,4800,7920,2600,3168,1900,23888,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Jharkhand,23686,3500,4800,7744,2600,3142,1900,23686,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Uttarakhand,25406,3500,4800,9240,2600,3366,1900,25406,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Kharif,Himachal Pradesh,26722,3500,4800,10384,2600,3538,1900,26722,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Uttar Pradesh,24702,3710,5088,8096,2600,3194,2014,24702,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Madhya Pradesh,24702,3710,5088,8096,2600,3194,2014,24702,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Punjab,28354,3710,5088,11000,2912,3630,2014,28354,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Haryana,28050,3710,5088,10736,2912,3590,2014,28050,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Rajasthan,25980,3710,5088,8800,3068,3300,2014,25980,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Bihar,24038,3710,5088,7744,2340,3142,2014,24038,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Gujarat,26509,3710,5088,9328,2990,3379,2014,26509,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Maharashtra,26530,3710,5088,9504,2808,3406,2014,26530,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,West Bengal,25122,3710,5088,8800,2210,3300,2014,25122,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Andhra Pradesh,26654,3710,5088,9680,2730,3432,2014,26654,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Telangana,26654,3710,5088,9680,2730,3432,2014,26654,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Karnataka,26654,3710,5088,9680,2730,3432,2014,26654,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Tamil Nadu,26986,3710,5088,9856,2860,3458,2014,26986,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Odisha,23986,3710,5088,7744,2288,3142,2014,23986,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Assam,24842,3710,5088,8624,2132,3274,2014,24842,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Chhattisgarh,24500,3710,5088,7920,2600,3168,2014,24500,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Jharkhand,24298,3710,5088,7744,2600,3142,2014,24298,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Uttarakhand,26018,3710,5088,9240,2600,3366,2014,26018,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Rabi,Himachal Pradesh,27334,3710,5088,10384,2600,3538,2014,27334,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Uttar Pradesh,25444,3920,5376,8096,2730,3194,2128,25444,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Madhya Pradesh,25444,3920,5376,8096,2730,3194,2128,25444,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Punjab,29112,3920,5376,11000,3058,3630,2128,29112,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Haryana,28808,3920,5376,10736,3058,3590,2128,28808,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Rajasthan,26745,3920,5376,8800,3221,3300,2128,26745,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Bihar,24767,3920,5376,7744,2457,3142,2128,24767,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Gujarat,27270,3920,5376,9328,3139,3379,2128,27270,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Maharashtra,27282,3920,5376,9504,2948,3406,2128,27282,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,West Bengal,25844,3920,5376,8800,2320,3300,2128,25844,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Andhra Pradesh,27402,3920,5376,9680,2866,3432,2128,27402,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Telangana,27402,3920,5376,9680,2866,3432,2128,27402,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Karnataka,27402,3920,5376,9680,2866,3432,2128,27402,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Tamil Nadu,27741,3920,5376,9856,3003,3458,2128,27741,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Odisha,24712,3920,5376,7744,2402,3142,2128,24712,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Assam,25561,3920,5376,8624,2239,3274,2128,25561,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Chhattisgarh,25242,3920,5376,7920,2730,3168,2128,25242,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Jharkhand,25040,3920,5376,7744,2730,3142,2128,25040,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Uttarakhand,26760,3920,5376,9240,2730,3366,2128,26760,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
sweet corn,Zaid,Himachal Pradesh,28076,3920,5376,10384,2730,3538,2128,28076,INR/Acre,ICAR-IIMR Maize Guidelines,2024-2025
mushroom,Kharif,Uttar Pradesh,34736,8500,4000,13800,2000,1936,4500,34736,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Madhya Pradesh,34736,8500,4000,13800,2000,1936,4500,34736,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Punjab,40190,8500,4000,18750,2240,2200,4500,40190,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Haryana,39716,8500,4000,18300,2240,2176,4500,39716,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Rajasthan,36360,8500,4000,15000,2360,2000,4500,36360,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Bihar,33904,8500,4000,13200,1800,1904,4500,33904,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Gujarat,37248,8500,4000,15900,2300,2048,4500,37248,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Maharashtra,37424,8500,4000,16200,2160,2064,4500,37424,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,West Bengal,35700,8500,4000,15000,1700,2000,4500,35700,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Andhra Pradesh,37680,8500,4000,16500,2100,2080,4500,37680,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Telangana,37680,8500,4000,16500,2100,2080,4500,37680,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Karnataka,37680,8500,4000,16500,2100,2080,4500,37680,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Tamil Nadu,38096,8500,4000,16800,2200,2096,4500,38096,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Odisha,33864,8500,4000,13200,1760,1904,4500,33864,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Assam,35324,8500,4000,14700,1640,1984,4500,35324,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Chhattisgarh,34420,8500,4000,13500,2000,1920,4500,34420,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Jharkhand,34104,8500,4000,13200,2000,1904,4500,34104,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Uttarakhand,36790,8500,4000,15750,2000,2040,4500,36790,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Kharif,Himachal Pradesh,38844,8500,4000,17700,2000,2144,4500,38844,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Uttar Pradesh,35756,9010,4240,13800,2000,1936,4770,35756,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Madhya Pradesh,35756,9010,4240,13800,2000,1936,4770,35756,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Punjab,41210,9010,4240,18750,2240,2200,4770,41210,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Haryana,40736,9010,4240,18300,2240,2176,4770,40736,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Rajasthan,37380,9010,4240,15000,2360,2000,4770,37380,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Bihar,34924,9010,4240,13200,1800,1904,4770,34924,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Gujarat,38268,9010,4240,15900,2300,2048,4770,38268,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Maharashtra,38444,9010,4240,16200,2160,2064,4770,38444,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,West Bengal,36720,9010,4240,15000,1700,2000,4770,36720,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Andhra Pradesh,38700,9010,4240,16500,2100,2080,4770,38700,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Telangana,38700,9010,4240,16500,2100,2080,4770,38700,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Karnataka,38700,9010,4240,16500,2100,2080,4770,38700,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Tamil Nadu,39116,9010,4240,16800,2200,2096,4770,39116,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Odisha,34884,9010,4240,13200,1760,1904,4770,34884,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Assam,36344,9010,4240,14700,1640,1984,4770,36344,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Chhattisgarh,35440,9010,4240,13500,2000,1920,4770,35440,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Jharkhand,35124,9010,4240,13200,2000,1904,4770,35124,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Uttarakhand,37810,9010,4240,15750,2000,2040,4770,37810,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Rabi,Himachal Pradesh,39864,9010,4240,17700,2000,2144,4770,39864,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Zaid,Uttar Pradesh,36876,9520,4480,13800,2100,1936,5040,36876,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Zaid,Madhya Pradesh,36876,9520,4480,13800,2100,1936,5040,36876,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Zaid,Punjab,42342,9520,4480,18750,2352,2200,5040,42342,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Zaid,Haryana,41868,9520,4480,18300,2352,2176,5040,41868,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Zaid,Rajasthan,38518,9520,4480,15000,2478,2000,5040,38518,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Zaid,Bihar,36034,9520,4480,13200,1890,1904,5040,36034,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
mushroom,Zaid,Gujarat,39403,9520,4480,15900,2415,2048,5040,39403,INR/Acre,ICAR-DMR Solan Mushroom Cost Norms,2024-2025
